"id","title","description","subCatType","subcatImage","srOrder","isActive","isDeleted","createdAt","updatedAt","categoryId","title_ol"
"733","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 17:21:20","2024-03-28 17:21:20","488","Veg"
"734","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 17:21:20","2024-03-28 17:21:20","489","Non Veg"
"735","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 17:21:20","2024-03-28 17:21:20","490","Veg"
"741","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:31:49","2024-03-28 18:31:49","495","Veg"
"742","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:31:49","2024-03-28 18:31:49","495","Non Veg"
"743","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:31:49","2024-03-28 18:31:49","496","Non Veg"
"744","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:31:49","2024-03-28 18:31:49","497","Veg"
"745","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:31:49","2024-03-28 18:31:49","498","Non Veg"
"746","Shots",,NULL,NULL,"0","1","0","2024-03-28 18:50:11","2024-05-13 22:58:23","502","Shots"
"747","Vinho verde e rosé",,NULL,NULL,"0","1","0","2024-03-28 18:52:17","2024-05-13 22:58:01","502","Green and Rosé Wine"
"748","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:52:55","2024-03-28 18:52:55","504","Veg"
"749","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:52:55","2024-03-28 18:52:55","504","Non Veg"
"750","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:52:55","2024-03-28 18:52:55","505","Non Veg"
"751","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:52:55","2024-03-28 18:52:55","505","Non Veg"
"752","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:52:55","2024-03-28 18:52:55","506","Veg"
"753","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 18:52:55","2024-03-28 18:52:55","507","Non Veg"
"754","Sumos",,NULL,NULL,"0","1","0","2024-03-28 18:53:07","2024-05-13 22:57:53","502","Juice"
"755","Vinho tinto",,NULL,NULL,"0","1","0","2024-03-28 18:53:45","2024-05-13 22:56:49","502","Red Wine"
"756","Sangria",,NULL,NULL,"0","1","0","2024-03-28 18:56:05","2024-05-13 22:56:35","502","Sangria"
"757","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 19:05:12","2024-03-28 19:05:12","509","Veg"
"758","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 19:05:12","2024-03-28 19:05:12","509","Non Veg"
"759","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 19:05:12","2024-03-28 19:05:12","510","Non Veg"
"760","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-28 19:05:12","2024-03-28 19:05:12","511","Veg"
"761","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-28 19:05:12","2024-03-28 19:05:12","512","Non Veg"
"762","Bebidas Cenoura",,NULL,NULL,"0","1","1","2024-03-28 19:06:47","2024-03-28 19:07:11","503",NULL
"763","Bebidas Cenoura",,NULL,NULL,"0","1","0","2024-03-28 19:07:55","2024-05-13 22:52:58","502","Drinks Cenoura"
"764","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 05:33:43","2024-03-29 05:33:43","481","Non Veg"
"765","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 05:59:05","2024-03-29 05:59:05","514","Veg"
"766","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 05:59:05","2024-03-29 05:59:05","514","Non Veg"
"767","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 05:59:05","2024-03-29 05:59:05","515","Non Veg"
"768","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 05:59:05","2024-03-29 05:59:05","516","Veg"
"769","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 05:59:05","2024-03-29 05:59:05","517","Non Veg"
"770","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 06:23:40","2024-03-29 06:23:40","519","Veg"
"771","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 06:23:40","2024-03-29 06:23:40","519","Non Veg"
"772","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 06:23:40","2024-03-29 06:23:40","520","Non Veg"
"773","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 06:23:41","2024-03-29 06:23:41","521","Veg"
"774","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 06:23:41","2024-03-29 06:23:41","522","Non Veg"
"775","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 08:10:29","2024-03-29 08:10:29","524","Veg"
"776","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 08:10:29","2024-03-29 08:10:29","524","Non Veg"
"777","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 08:10:29","2024-03-29 08:10:29","525","Non Veg"
"778","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 08:10:29","2024-03-29 08:10:29","526","Veg"
"779","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 08:10:29","2024-03-29 08:10:29","527","Non Veg"
"780","New subCat validation",,NULL,NULL,"0","1","0","2024-03-29 08:59:18","2024-03-29 08:59:48","529","test"
"781","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 09:46:14","2024-03-29 09:46:14","530","Veg"
"782","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 09:46:14","2024-03-29 09:46:14","530","Non Veg"
"783","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 09:46:14","2024-03-29 09:46:14","531","Non Veg"
"784","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-29 09:46:14","2024-03-29 09:46:14","532","Veg"
"785","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-29 09:46:14","2024-03-29 09:46:14","533","Non Veg"
"786","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:56:47","2024-03-30 14:56:47","535","Veg"
"787","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:56:47","2024-03-30 14:56:47","535","Non Veg"
"788","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:56:47","2024-03-30 14:56:47","536","Non Veg"
"789","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:56:47","2024-03-30 14:56:47","537","Veg"
"790","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:56:47","2024-03-30 14:56:47","538","Non Veg"
"791","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:57:54","2024-03-30 14:57:54","540","Veg"
"792","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:57:54","2024-03-30 14:57:54","540","Non Veg"
"793","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:57:54","2024-03-30 14:57:54","541","Non Veg"
"794","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:57:54","2024-03-30 14:57:54","542","Veg"
"795","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 14:57:54","2024-03-30 14:57:54","543","Non Veg"
"796","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-30 15:00:27","2024-03-30 15:00:27","545","Veg"
"797","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 15:00:27","2024-03-30 15:00:27","545","Non Veg"
"798","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 15:00:27","2024-03-30 15:00:27","546","Non Veg"
"799","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-03-30 15:00:27","2024-03-30 15:00:27","547","Veg"
"800","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-03-30 15:00:27","2024-03-30 15:00:27","548","Non Veg"
"801","Quentes",,NULL,"public/65083049521/subcategory/2023_10_1_14_46-bruschettasicon.png","0","1","0","2023-09-30 14:48:57","2024-03-30 15:59:43","550","Hot starters"
"802","Frios",,NULL,"public/65083049521/subcategory/2023_10_1_14_32-coldstarters.png","0","1","0","2023-09-30 14:49:03","2024-03-30 15:59:43","550","Cold startes"
"803","Pratos principais",,NULL,NULL,"0","1","1","2023-09-30 15:23:29","2024-03-30 15:59:43","550",NULL
"804","Da nossa terra",,NULL,NULL,"0","1","1","2023-09-30 15:24:06","2024-03-30 15:59:43","550",NULL
"805","Do nosso mar",,NULL,NULL,"0","1","1","2023-09-30 15:35:30","2024-03-30 15:59:43","550",NULL
"806","Pratos vegetarianos",,NULL,NULL,"0","1","1","2023-09-30 15:41:32","2024-03-30 15:59:43","550",NULL
"807","Do nosso mar",,NULL,"public/65083049521/subcategory/2023_10_1_14_28-peixe.png","1","1","0","2023-09-30 21:19:19","2024-03-30 15:59:43","552","From our sea"
"808","As nossas carnes",,NULL,"public/65083049521/subcategory/2023_10_1_14_29-meat.jpg","0","1","0","2023-09-30 21:21:42","2024-03-30 15:59:43","552","Meat dishes"
"809","Pratos vegetarianos",,NULL,"public/65083049521/subcategory/2023_10_1_14_31-veggie.jpg","2","1","0","2023-09-30 21:25:57","2024-03-30 15:59:43","552","Vegetarian dishes"
"810","Bebidas alcoólicas",,NULL,"public/65083049521/subcategory/2023_10_1_14_27-alcoolicas.png","0","1","0","2023-10-01 14:25:58","2024-03-30 15:59:43","553","Alcoholic beverages"
"811","Bebidas sem álcool",,NULL,"public/65083049521/subcategory/2023_10_1_14_26-naoalcoolicas.png","0","1","0","2023-10-01 14:26:11","2024-03-30 15:59:43","553","Non alcoholic beverages"
"812","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:22:19","2024-04-03 08:22:19","557","Veg"
"813","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:22:19","2024-04-03 08:22:19","557","Non Veg"
"814","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:22:19","2024-04-03 08:22:19","558","Non Veg"
"815","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:22:19","2024-04-03 08:22:19","559","Veg"
"816","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:22:19","2024-04-03 08:22:19","560","Non Veg"
"817","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:25:08","2024-04-03 08:25:08","562","Veg"
"818","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:25:08","2024-04-03 08:25:08","563","Non Veg"
"819","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:25:08","2024-04-03 08:25:08","564","Veg"
"820","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:25:08","2024-04-03 08:25:08","565","Non Veg"
"821","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-03 08:25:08","2024-04-03 08:25:08","562","Non Veg"
"822","Entradas",,NULL,"public/80702218285/subcategory/2024_4_3_10_57-6.jpg","0","1","0","2024-04-03 10:57:43","2024-04-03 10:57:43","567",NULL
"823","saladas",,NULL,NULL,"0","1","0","2024-04-03 11:02:51","2024-04-03 11:02:51","567",NULL
"824","sopas",,NULL,NULL,"0","1","0","2024-04-03 11:03:01","2024-04-03 11:03:01","567",NULL
"825","Massas",,NULL,NULL,"0","1","0","2024-04-03 11:03:31","2024-04-03 11:03:31","567",NULL
"826","Carnes",,NULL,NULL,"0","1","0","2024-04-03 11:03:42","2024-04-03 11:03:42","567",NULL
"827","Peixes",,NULL,NULL,"0","1","0","2024-04-03 11:03:55","2024-04-03 11:03:55","567",NULL
"828","Mariscos",,NULL,NULL,"0","1","0","2024-04-03 11:04:06","2024-04-03 11:04:06","567",NULL
"829","Fast food",,NULL,NULL,"0","1","0","2024-04-03 11:04:18","2024-04-03 11:04:18","567",NULL
"830","Sobremesas",,NULL,NULL,"0","1","0","2024-04-03 11:04:32","2024-04-03 11:04:32","567",NULL
"831","Pão",,NULL,NULL,"0","1","0","2024-04-03 11:04:43","2024-04-03 11:04:43","567",NULL
"832","Sumos Naturais",,NULL,NULL,"0","1","0","2024-04-03 11:05:00","2024-04-03 11:05:00","567",NULL
"833","Frutas",,NULL,NULL,"0","1","0","2024-04-03 11:05:21","2024-04-03 11:05:21","567",NULL
"834","Menu buffet diário",,NULL,NULL,"0","1","0","2024-04-03 11:09:24","2024-04-03 11:09:24","567",NULL
"835","Pastelaria - Bolos ",,NULL,NULL,"0","1","0","2024-04-03 11:16:56","2024-04-03 11:16:56","567",NULL
"836","Pratos do dia Fixos",,NULL,NULL,"9","1","1","2024-04-03 19:36:05","2024-04-03 19:44:15","568",NULL
"837"," ",,NULL,NULL,"10","1","1","2024-04-03 19:40:19","2024-04-03 19:44:11","568",NULL
"838","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-04 10:36:55","2024-04-04 10:36:55","572","Veg"
"839","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-04 10:36:56","2024-04-04 10:36:56","573","Non Veg"
"840","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-04 10:36:56","2024-04-04 10:36:56","574","Veg"
"841","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-04 10:36:56","2024-04-04 10:36:56","575","Non Veg"
"842","Entradas",NULL,NULL,NULL,NULL,"1","0","2024-04-04 10:36:56","2024-04-04 10:36:56","577","Starters"
"843","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-04 10:36:56","2024-04-04 10:36:56","572","Non Veg"
"844","Kids Corner",,NULL,NULL,"2","1","0","2024-04-04 10:42:49","2024-04-04 10:51:27","54","Kids Corner"
"845","Sandwiches",,NULL,"public/87984726010/subcategory/2024_4_4_10_44-chef2.jpg","3","1","0","2024-04-04 10:43:24","2024-04-04 10:51:39","54","Sandwiches"
"846","Grilled",,NULL,"public/87984726010/subcategory/2023_12_15_18_44-elchefoZd3n1jD7hkunsplash.jpg","7","1","0","2023-12-10 16:08:11","2024-04-04 10:45:33","578","Grilled"
"847","Fried",,NULL,"public/87984726010/subcategory/2023_12_15_18_40-leorozaCLMpC9UhyTounsplash.jpg","8","1","0","2023-12-10 16:08:21","2024-04-04 10:45:33","578","Fried"
"848","Salad",,NULL,"public/87984726010/subcategory/2023_12_15_18_39-alinachernyshevaoj2hBf5TOFMunsplash.jpg","1","1","0","2023-12-10 16:08:32","2024-04-04 10:45:33","578","Salad"
"849","In curry sauce",,NULL,"public/87984726010/subcategory/2023_12_15_18_37-dragnemariusEdzsUFqHbaYunsplash.jpg","9","1","0","2023-12-10 16:08:48","2024-04-04 10:45:33","578","In curry sauce"
"850","Burger",,NULL,"public/87984726010/subcategory/2023_12_15_18_37-chadmontanoGFCYhoRe48unsplash.jpg","10","1","0","2023-12-15 18:09:10","2024-04-04 10:45:33","578","Burger"
"851","Stir Fry Pasta",,NULL,"public/87984726010/subcategory/2023_12_15_18_36-chuttersnapxd0wcpd8GkAunsplash.jpg","11","1","0","2023-12-15 18:16:42","2024-04-04 10:45:33","578","Stir Fry Pasta"
"852","Stir Fry Noodle",,NULL,"public/87984726010/subcategory/2023_12_15_18_35-krystalngUXzx4Q3yeXounsplash.jpg","12","1","0","2023-12-15 18:18:40","2024-04-04 10:45:33","578","Stir Fry Noodle"
"853","Pasta",,NULL,"public/87984726010/subcategory/2023_12_15_18_34-sorinpopaXAxvKp0tdwUunsplash1.jpg","13","1","0","2023-12-15 18:23:00","2024-04-04 10:45:33","578","Pasta"
"854","Desserts",,NULL,"public/87984726010/subcategory/2023_12_15_18_32-noneother1aVdbXWoiMunsplash.jpg","17","1","0","2023-12-15 18:25:48","2024-04-04 10:45:33","578","Desserts"
"855","Ice Cream",,NULL,"public/87984726010/subcategory/2023_12_15_18_31-canaryicecream.jpg","18","1","0","2023-12-15 18:28:55","2024-04-04 10:45:33","578","Ice Cream"
"856","Starters and Appetizers",,NULL,"public/87984726010/subcategory/2023_12_15_22_22-calumlewisrPkgYDh2bmounsplash.jpg","5","1","0","2023-12-15 21:04:11","2024-04-04 10:45:33","578","Starters and Appetizers"
"857","Swahili food",,NULL,"public/87984726010/subcategory/2023_12_15_22_23-swahili.jpg","14","1","0","2023-12-15 21:08:06","2024-04-04 10:45:33","578","Swahili food"
"858","Pizza",,NULL,"public/87984726010/subcategory/2023_12_15_22_24-aurelienlemassontheobaldx00CzBt4Dfkunsplash.jpg","15","1","0","2023-12-15 21:18:10","2024-04-04 10:45:33","578","Pizza"
"859","Snacks",,NULL,"public/87984726010/subcategory/2023_12_15_22_27-farhadibrahimzade0iHuxGxSnKUunsplash.jpg","6","1","0","2023-12-15 21:22:18","2024-04-04 10:45:33","578","Snacks"
"860","Wrap",,NULL,"public/87984726010/subcategory/2023_12_15_22_25-maxgrissSpp1G283dowunsplash.jpg","4","1","0","2023-12-15 21:24:48","2024-04-04 10:45:33","578","Wrap"
"861","Fajita",,NULL,"public/87984726010/subcategory/2023_12_15_22_25-nadineprimeauWYnj4atCRFYunsplash.jpg","16","1","0","2023-12-15 21:31:17","2024-04-04 10:45:33","578","Fajita"
"862","Soup",,NULL,"public/87984726010/subcategory/2023_12_15_22_20-hannabalanS0aApSK9i18unsplash.jpg","0","1","0","2023-12-15 21:34:38","2024-04-04 10:45:33","578","Soup"
"863","Kids Corner",,NULL,NULL,"2","1","0","2024-04-04 10:42:49","2024-04-04 10:45:33","578",NULL
"864","Sandwiches",,NULL,"public/87984726010/subcategory/2024_4_4_10_44-chef2.jpg","3","1","0","2024-04-04 10:43:24","2024-04-04 10:45:33","578",NULL
"865","Hot Drinks",,NULL,"public/87984726010/subcategory/2023_12_15_22_15-claybankswkd7XBRfU4unsplash.jpg","0","1","0","2023-12-15 21:37:14","2024-04-04 10:45:33","579","Hot Drinks"
"866","Cold Drinks",,NULL,"public/87984726010/subcategory/2023_12_15_22_16-nicolewilcoxUuDkyYN4BYunsplash.jpg","0","1","0","2023-12-15 21:39:33","2024-04-04 10:45:33","579","Cold Drinks"
"867","Fresh Juice",,NULL,"public/87984726010/subcategory/2023_12_15_22_16-abhishekhajarekkrXVKKjhgunsplash.jpg","0","1","0","2023-12-15 21:40:28","2024-04-04 10:45:33","579","Fresh Juice"
"868","Soft Drinks",,NULL,"public/87984726010/subcategory/2023_12_15_22_17-mahbodakhzamiVM6uuMFPIGMunsplash.jpg","0","1","0","2023-12-15 21:43:10","2024-04-04 10:45:33","579","Soft Drinks"
"869","Milkshake",,NULL,"public/87984726010/subcategory/2023_12_15_22_18-jonathanborba7TeR1A1MUpMunsplash.jpg","0","1","0","2023-12-15 21:46:08","2024-04-04 10:45:33","579","Milkshake"
"870","Smoothie",,NULL,"public/87984726010/subcategory/2023_12_15_22_19-denistuksar9RmKpWdcun0unsplash.jpg","0","1","0","2023-12-15 21:47:25","2024-04-04 10:45:33","579","Smoothie"
"871","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-04 13:07:45","2024-04-04 13:07:45","580","Veg"
"872","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-04 13:07:45","2024-04-04 13:07:45","581","Non Veg"
"873","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-04-04 13:07:45","2024-04-04 13:07:45","582","Veg"
"874","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-04 13:07:45","2024-04-04 13:07:45","583","Non Veg"
"875","Entradas",NULL,NULL,NULL,NULL,"1","0","2024-04-04 13:07:45","2024-04-04 13:07:45","585","Starters"
"876","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-04-04 13:07:45","2024-04-04 13:07:45","580","Non Veg"
"877","Quentes",,NULL,"public/97381241786/subcategory/2024_4_4_15_19-bruschettas.jpg","0","1","0","2024-04-04 15:13:56","2024-04-04 15:26:56","587",NULL
"878","Frias",,NULL,NULL,"1","1","0","2024-04-04 15:14:01","2024-04-04 15:26:56","587",NULL
"879","Couvert",,NULL,NULL,"0","1","0","2024-04-04 19:11:13","2024-04-04 19:11:13","592",NULL
"880","Mini Tacos",,NULL,NULL,"0","1","0","2024-04-04 19:11:27","2024-04-04 19:11:27","592",NULL
"881","Duo Hummus & abacate",,NULL,NULL,"0","1","0","2024-04-04 19:12:03","2024-04-04 19:12:03","592",NULL
"882","Tacos crocantes",,NULL,NULL,"0","1","0","2024-04-04 19:12:23","2024-04-04 19:12:23","592",NULL
"883","Angus",,NULL,NULL,"0","1","0","2024-04-04 19:12:36","2024-04-04 19:12:36","593",NULL
"884","Vegan",,NULL,NULL,"0","1","0","2024-04-04 19:12:44","2024-04-04 19:12:44","593",NULL
"885","Teryiaki",,NULL,NULL,"0","1","0","2024-04-04 19:12:59","2024-04-04 19:12:59","594",NULL
"886","Poké",,NULL,NULL,"0","1","0","2024-04-04 19:13:10","2024-04-04 19:13:10","594",NULL
"887","Budah",,NULL,NULL,"0","1","0","2024-04-04 19:13:24","2024-04-04 19:13:24","594",NULL
"888","Bosque",,NULL,NULL,"0","1","0","2024-04-04 19:13:50","2024-04-04 19:13:50","594",NULL
"889","Simples",,NULL,NULL,"0","1","0","2024-04-04 22:10:10","2024-04-04 22:10:10","595",NULL
"890","Queijo ou fiambre",,NULL,NULL,"0","1","0","2024-04-04 22:10:32","2024-04-04 22:10:32","595",NULL
"891","Mista",,NULL,NULL,"0","1","0","2024-04-04 22:10:43","2024-04-04 22:10:43","595",NULL
"892","Ovo",,NULL,NULL,"0","1","0","2024-04-04 22:11:30","2024-04-04 22:11:30","595",NULL
"893","Ovocato",,NULL,NULL,"0","1","0","2024-04-04 22:11:47","2024-04-04 22:11:47","595",NULL
"894","Montanheira",,NULL,NULL,"0","1","0","2024-04-04 22:11:58","2024-04-04 22:11:58","595",NULL
"895","Cogumelos",,NULL,NULL,"0","1","0","2024-04-04 22:12:10","2024-04-04 22:12:10","595",NULL
"896","Nórdica",,NULL,NULL,"0","1","0","2024-04-04 22:12:28","2024-04-04 22:12:28","595",NULL
"897","Veggie",,NULL,NULL,"0","1","0","2024-04-04 22:12:47","2024-04-04 22:12:47","595",NULL
"898","Supreme",,NULL,NULL,"0","1","0","2024-04-04 22:13:01","2024-04-04 22:13:01","595",NULL
"899","Moura",,NULL,NULL,"0","1","0","2024-04-04 22:13:11","2024-04-04 22:13:11","595",NULL
"900","Jungle",,NULL,NULL,"0","1","0","2024-04-04 22:13:31","2024-04-04 22:13:31","595",NULL
"901","Iogurte",,NULL,NULL,"0","1","0","2024-04-04 22:13:45","2024-04-04 22:13:45","596",NULL
"902","Açai",,NULL,NULL,"0","1","0","2024-04-04 22:13:54","2024-04-04 22:13:54","596",NULL
"903","Smothie ",,NULL,NULL,"0","1","0","2024-04-04 22:14:10","2024-04-04 22:14:10","596",NULL
"904","Papas de aveia",,NULL,NULL,"0","1","0","2024-04-04 22:14:27","2024-04-04 22:14:27","596",NULL
"905","Simples",,NULL,NULL,"0","1","0","2024-04-04 22:16:22","2024-04-04 22:16:22","598",NULL
"906","Choco&Fruit",,NULL,NULL,"0","1","0","2024-04-04 22:16:34","2024-04-04 22:16:34","598",NULL
"907","Crazy Pumpkin",,NULL,NULL,"0","1","0","2024-04-04 22:16:52","2024-04-04 22:16:52","598",NULL
"908","Iogurte grego",,NULL,NULL,"0","1","0","2024-04-04 22:17:21","2024-04-04 22:17:21","598",NULL
"909","Cheesecake",,NULL,NULL,"0","1","0","2024-04-04 22:17:38","2024-04-04 22:17:38","598",NULL
"910","Proteica",,NULL,NULL,"0","1","0","2024-04-04 22:18:47","2024-04-04 22:18:47","598",NULL
"911","Gula",,NULL,NULL,"0","1","0","2024-04-04 22:19:00","2024-04-04 22:19:00","598",NULL
"912","Limonccello",,NULL,NULL,"0","1","1","2024-04-04 22:19:38","2024-04-04 22:20:39","599",NULL
"913","Limonccello",,NULL,NULL,"0","1","0","2024-04-04 22:20:54","2024-04-04 22:20:54","598",NULL
"914","Crumble de maçã",,NULL,NULL,"0","1","0","2024-04-04 22:21:21","2024-04-04 22:21:21","605",NULL
"915","Mousse de chocolate",,NULL,NULL,"0","1","0","2024-04-04 22:21:33","2024-04-04 22:21:33","605",NULL
"916","Gelado com nozes caramelizadas e chocolate",,NULL,NULL,"0","1","0","2024-04-04 22:22:30","2024-04-04 22:22:30","605",NULL
