"id","name","ingredientType","description","isActive","isDeleted","createdAt","updatedAt","restaurantId","name_ol","isDefault"
"3619","hambúrguer de vaca",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Cow burger","1"
"3620","Iogurte cremoso de baunilha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Creamy vanilla yogurt","1"
"3621","Pepino",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Cucumber","1"
"3622","Cominho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Cumin","1"
"3623","requeijão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Curd cheese","1"
"3624","Curry",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Curry","1"
"3625","chocos",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Cuttlefish","1"
"3626","datas",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Dates","1"
"3627","Biscoito Digestivo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Digestive Cracker","1"
"3628","alho seco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Dried garlic","1"
"3629","alho seco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Dried garlic","1"
"3630","alho seco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Dried garlic","1"
"3631","tomate seco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Dried Tomatoes","1"
"3632","perna de pato",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Duck leg","1"
"3633","Edamame",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Edamame","1"
"3634","Beringela",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Eggplant","1"
"3635","Ovos",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Eggs","1"
"3636","Funcho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fennel","1"
"3637","Queijo feta",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Feta cheese","1"
"3638","tiras de filé",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fillet strips","1"
"3639","sal fino",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fine salt","1"
"3640","caldo de peixe",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fish Broth","1"
"3641","Farinha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Flour","1"
"3642","feijão françês",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","French bean","1"
"3643","Queijo fresco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fresh cheese","1"
"3644","peito de frango fresco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fresh chicken breast","1"
"3645","peito de peru fresco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fresh turkey breast","1"
"3646","Macarrão Fusilli",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Fusili Pasta","1"
"3647","Manteiga de alho e ervas",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Garlic & Herb Butter","1"
"3648","Pó de alho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Garlic powder","1"
"3649","Gigante Portobello Marron",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Giant Portobello Marron","1"
"3650","Ruivo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Ginger","1"
"3651","Queijo de cabra",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Goat cheese","1"
"3652","Dourado",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Golden","1"
"3653","Maçã Dourada",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Golden apple","1"
"3654","queijo grana",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Grana cheese","1"
"3655","granola",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Granola","1"
"3656","iogurte grego",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Greek yogurt","1"
"3657","Vagens",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Green beans","1"
"3658","Pimentão verde",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Green bell pepper","1"
"3659","Repolho verde",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Green Cabbage","1"
"3660","Lentilhas verdes",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Green lentils","1"
"3661","Garoupa",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Grouper","1"
"3662","Filete de Pescada",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Hake Fillet","1"
"3663","presunto",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Ham","1"
"3664","Avelã",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Hazelnut","1"
"3665","Mel",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Honey","1"
"3666","arroz de jasmim",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Jasmine rice","1"
"3667","Ketchup",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Ketchup","1"
"3668","alho-poró",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Leek","1"
"3669","Limão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Lemon","1"
"3670","Alface",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Lettuce","1"
"3671","Lima",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Lime","1"
"3672","inguini nero",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Linguini nero","1"
"3673","Alface de folhas soltas",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Loose-leaf lettuce","1"
"3674","Alface de folhas soltas",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Loose-leaf lettuce","1"
"3675","Leite sem lactose com baixo teor de gordura",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Low-fat lactose-free milk","1"
"3676","manga",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mango","1"
"3677","Maionese",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mayonnaise","1"
"3678","Lombo de Vaca Picada",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Minced Beef Tenderloin","1"
"3679","vitela picada",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Minced veal","1"
"3680","Hortelã em cacho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mint in bunch","1"
"3681","queijo da serra",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mountain cheese","1"
"3682","Queijo mussarela",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mozzarella cheese","1"
"3683","Brotos de feijão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mung beans","1"
"3684","mostarda com sementes",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Mustard with seeds","1"
"3685","iogurte natural",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Natural yogurt","1"
"3686","Macarrão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Noodles","1"
"3687","Penne de Aveia",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Oat Penne pasta","1"
"3688","Aveia",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Oats","1"
"3689","Polvo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Octopus","1"
"3690","Azeite",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Olive oil","1"
"3691","Cebola",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Onion","1"
"3692","Cebola",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Onion","1"
"3693","Cebola",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Onion","1"
"3694","Cebola",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Onion","1"
"3695","Cebola, frita",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Onion, fried","1"
"3696","Cebola, frita",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Orange","1"
"3697","batata doce laranja",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Orange sweet potato","1"
"3698","Orégano",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Oregano","1"
"3699","páprica",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Paprika","1"
"3700","Cogumelo Paris com pé",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Paris Mushroom with foot","1"
"3701","parmesão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Parmesan","1"
"3702","molho de salsa",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Parsley bunch","1"
"3703","Maracujá",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Passionfruit","1"
"3704","Amendoim",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Peanut","1"
"3705","Amendoim",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Peanut Butter Creamy","1"
"3706","Ervilhas",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Peas","1"
"3707","Macarrão Penne",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Penne Pasta","1"
"3708","Pesto",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pesto","1"
"3709","Petit gateau",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Petit gateau","1"
"3710","Massa Pevide",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pevide Pasta","1"
"3711","picanha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Picanha","1"
"3712","Leitão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Piglet","1"
"3713","Abacaxi",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pineapple","1"
"3714","Abacaxi",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pineapple","1"
"3715","Carne de porco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pork","1"
"3716","hambúrguer de porco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pork burger","1"
"3717","pescoço de porco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pork neck","1"
"3718","Costelas de porco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pork ribs","1"
"3719","Cogumelo Portobello Marron",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Portobello Marron Mushroom","1"
"3720","Posta mirandesa (bife do Minho)",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Posta mirandesa (steak from Minho)","1"
"3721","Ameixa seca",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Prune","1"
"3722","massa folhada",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Puff Pastry","1"
"3723","Abóbora",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pumpkin","1"
"3724","doce de abóbora",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Pumpkin jam","1"
"3725","Quinoa",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Quinoa","1"
"3726","quinua tricolor",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Quinoa tricolor","1"
"3727","Passas de uva",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Raisins","1"
"3728","Geleia de framboesa",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Raspberry jam","1"
"3729","pimentão vermelho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Red bell pepper","1"
"3730","repolho roxo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Red cabbage","1"
"3731","pimenta vermelha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Red chilli","1"
"3732","cebola vermelha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Red onion","1"
"3733","vinagre de vinho tinto",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Red wine vinegar","1"
"3734","arroz de risoto",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Risotto rice","1"
"3735","pêra rocha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Rocha pear","1"
"3736","Foguete",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Rocket","1"
"3737","ramo de alecrim",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Rosemary branch","1"
"3738","Açafrão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Saffron","1"
"3739","Salmão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Salmon","1"
"3740","tártaro de salmão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Salmon tartar","1"
"3741","patê de sardinha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Sardine paté","1"
"3742","Badejo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Sea bass","1"
"3743","Sal marinho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Sea salt","1"
"3744",,NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Seitan","1"
"3745","seitan",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Sesame seeds","1"
"3746","Shoy pack",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Shoy pack","1"
"3747",,NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Shrimp","1"
"3748","Camarão",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Soy beverage with vanilla","1"
"3749","creme de soja",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Soy cream","1"
"3750","Molho de soja",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Soy sauce","1"
"3751","Soja bem",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Soybeans fine","1"
"3752","Espaguete",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Spaghetti","1"
"3753","esparguete com aveia",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Spaghetti with oats","1"
"3754","Espinafre",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Spinach","1"
"3755","arraia",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Stingray","1"
"3756","sorvete de morango",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Strawberry ice cream","1"
"3757","geleia de morango",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Strawberry jam","1"
"3758","molho de pimenta doce",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Sweet chili sauce","1"
"3759","Batata doce",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Sweet potato","1"
"3760","Peixe-espada",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Swordfish","1"
"3761","Teriyaki sauce",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Teriyaki sauce","1"
"3762","arroz tailandês",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Thai rice","1"
"3763","ramo de tomilho",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Thyme Branch","1"
"3764","tofu",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tofu","1"
"3765","Tomate",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tomato","1"
"3766","molhos de tomate",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tomato bunches","1"
"3767","polpa de tomate",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tomato pulp","1"
"3768","Tortas",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tortillas","1"
"3769","Atum",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tuna","1"
"3770","hambúrguer de atum",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tuna burger","1"
"3771","patê de atum",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tuna paté","1"
"3772","Tartar de Atum",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Tuna tartar","1"
"3773","Hambúrguer de peru",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Turkey burger","1"
"3774","coxa de peru",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Turkey leg","1"
"3775","grelos de nabo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Turnip greens","1"
"3776","Sorvete de baunilha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Vanilla ice cream","1"
"3777","Arroz Venere (preto)",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Venere rice (black)","1"
"3778","Água",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Water","1"
"3779","Melancia",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Watermelon","1"
"3780","arroz branco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","White rice","1"
"3781","gergelim branco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","White sesame seed","1"
"3782","batata doce branca",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","White sweet potato","1"
"3783","vinagre de vinho branco",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","White wine vinegar","1"
"3784","Cereal Integral",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Whole Cereal","1"
"3785","Galinha inteira",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Whole Chicken","1"
"3786","Galinha inteira",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Whole Fusili","1"
"3787","pescada inteira",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Whole hake","1"
"3788","Pão de trigo integral",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Whole wheat toast","1"
"3789","Farinha integral",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Wholemeal flour","1"
"3790","Macarrão Integral",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Wholemeal Pasta","1"
"3791","Arroz selvagem",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Wild rice","1"
"3792","pimentão amarelo",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Yellow bell pepper","1"
"3793","Abobrinha",NULL,NULL,"1","0","2023-12-25 02:21:15","2023-12-25 02:21:15","16","Zucchini","1"
"3794","Batata Agria",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Agria potato","1"
"3795","Amêndoa",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Almond","1"
"3796","Anchovas",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Anchovies","1"
"3797","Gala da Maçã",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Apple Gala","1"
"3798","Sumo de ma",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Apple juice","1"
"3799","Tarte de ma",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Apple pie","1"
"3800","Geléia de damasco",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Apricot Jam","1"
"3801","Espargos",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Asparagus","1"
"3802","massa de abacate",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Avocado mass","1"
"3803","Batatas assadas",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Baked potatoes","1"
"3804","molho de manjericão",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Basil bunch","1"
"3805","Arroz basmati",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Basmati rice","1"
"3806","folha de louro",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Bay leaf","1"
"3807","Bife",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Beefsteak","1"
"3808","Beterraba",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Beet","1"
"3809","Feijão preto",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Black bean","1"
"3810","Azeitona preta",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Black Olive","1"
"3811","Azeitona preta",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Black Olive (boneless)","1"
"3812","massa preta",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Black Pasta","1"
"3813","Pimenta preta",NULL,NULL,"1","0","2023-12-28 11:42:06","2023-12-28 11:42:06","17","Black pepper","1"
